date,stock_id,name,market,open,high,low,close,volume,ret1,mom3,mom5,mom10,mom20,mom60,ma5,ma10,ma20,ma60,vol20,vol_ma5,vol_ma20,volume_ratio,vol_dry_ratio,high_20,low_20,high_60,low_60,range_20,ma_max,ma_min,ma_converge_pct,ma20_slope,kd_k,kd_d,kd_cross,macd_diff,macd_signal,macd_hist,macd_cross,obv_proxy,obv_mom5,obv_up_count_3,low_non_down_count_3,obv_up_count_5,low_non_down_count_5,obv_up_count_10,low_non_down_count_10,history_count,has_60d_history,turnover,liquidity_score,liquidity_level,liquidity_tag,strategy_type,strategy_name,entry_score,action,action_label,action_sub,note,structure_pre_score,structure_pre_grade,structure_pre_type,structure_pre_reason,structure_pre_hint,structure_pre_patch_version,continuation_quality_score,continuation_quality_grade,continuation_quality_type,continuation_quality_reason,continuation_quality_hint,continuation_quality_patch_version,strategy_bucket_v26657_7,structure_weight_v26657_7,continuation_weight_v26657_7,adjusted_signal_score_v26657_7,structure_rank_v26657_7,adjusted_signal_note_v26657_7
2026-05-07,8291,尚茂,TPEX,29.3,29.3,27.0,29.3,163362.0,0.0,0.0,0.0,1.1309090909090909,1.211320754716981,0.7134502541737193,29.3,27.88000003814697,20.562499961853028,16.915833349227903,0.2122575724384802,163362.0,78722.7,2.075157483165566,2.075157483165566,29.3,12.149999618530272,29.3,12.149999618530272,0.585324245081379,29.3,20.562499961853028,0.2982081924180466,0.238145418182275,99.00538579230162,95.42011761726998,0,4.225268598013393,3.1749790917330425,1.0502895062803508,0,492776.0,0.0,0.0,3.0,0.0,5.0,2.0,10.0,2756,True,4786506600.000001,43.43,HIGH,高流動性,ALPHA,ALPHA Trend Momentum,108.0,BUY,買進,高流動性強勢買進,ALPHA高流動性強勢延續｜成交量/成交金額優先｜突破/趨勢確認｜高流動性｜v266.57.7.1：結構：有過熱或假突破壓力，避免追高。｜續強：續強品質不足或有假突破壓力，避免追高。,2.8,D,結構偏弱,20D站上MA20｜MA20走平翻揚｜MA5站上MA10｜接近20日高｜接近/站回MA60｜MA60不再下彎｜站回60D區間中上｜10D動能轉正｜扣分:單日爆量偏高、距MA20過遠、20D漲幅過熱,有過熱或假突破壓力，避免追高。,v266.57.7.1,4.3,C,續強觀察,回檔不破前低｜收盤守MA5｜MA5仍在MA10上｜仍站MA20｜10D動能維持｜扣分:回檔量放大、20D漲幅偏熱,續強品質不足或有假突破壓力，避免追高。,v266.57.7.1,ALPHA,0.35,0.75,112.205,54.0,最後後處理補寫：原分數+結構前置分*策略權重+續強品質*策略權重；不覆蓋原策略
2026-05-07,5347,世界,TPEX,169.0,169.0,165.5,169.0,55462570.0,0.0,0.0,0.0,0.2426470588235294,0.285171102661597,0.1496598639455781,169.0,166.15,149.55,130.9,0.0516141707506144,55462570.0,45824925.6,1.2103144582083074,1.2103144582083074,169.0,124.0,169.0,105.0,0.2662721893475369,169.0,149.55,0.1150887573957686,0.0846781504980259,99.0257168590014,96.21236608028586,0,12.363931298513592,10.839805523964758,1.5241257745488337,0,1352410916.0,0.0,0.0,3.0,0.0,5.0,2.0,10.0,2756,True,9373174330000.0,99.2,HIGH,高流動性,ALPHA,ALPHA Trend Momentum,106.0,WATCH,觀察,高流動性觀察,ALPHA高流動性強勢延續｜成交量/成交金額優先｜突破/趨勢確認｜高流動性｜v266.57.7.1：結構：平台壓縮後轉強，可優先觀察起漲/試單。｜續強：回檔承接尚可，若原策略入選，可優先觀察延續。,8.8,A,起漲結構強,20D站上MA20｜MA20走平翻揚｜MA5站上MA10｜接近20日高｜40D低點守住｜接近/站回MA60｜MA60不再下彎｜站回60D區間中上｜10D動能轉正,平台壓縮後轉強，可優先觀察起漲/試單。,v266.57.7.1,6.7,B,續強品質中,回檔不破前低｜收盤守MA5｜MA5仍在MA10上｜仍站MA20｜10D動能維持,回檔承接尚可，若原策略入選，可優先觀察延續。,v266.57.7.1,ALPHA,0.35,0.75,114.105,47.0,最後後處理補寫：原分數+結構前置分*策略權重+續強品質*策略權重；不覆蓋原策略
2026-05-07,6261,久元,TPEX,121.5,121.5,121.5,121.5,2596188.0,0.0,0.0,0.0,0.2789473684210526,0.5111940011704099,0.6969274104651639,121.5,118.85999984741213,101.61999969482422,81.89166641235352,0.0675666285162134,2596188.0,3952816.95,0.6567943906433611,0.6567943906433611,121.5,76.5,121.5,65.0,0.370370370367322,121.5,101.61999969482422,0.1636214016873429,0.1226248394337925,66.14332198979073,86.71874559049758,0,12.52436008819744,11.019969367177769,1.5043907210196732,0,302027586.0,0.0,0.0,3.0,0.0,5.0,2.0,10.0,2756,True,315436842000.0,85.77,HIGH,高流動性,ALPHA,ALPHA Trend Momentum,106.0,WATCH,觀察,高流動性觀察,ALPHA高流動性強勢延續｜成交量/成交金額優先｜突破/趨勢確認｜高流動性｜v266.57.7.1：結構：平台壓縮後轉強，可優先觀察起漲/試單。｜續強：回檔承接尚可，若原策略入選，可優先觀察延續。,8.3,A,起漲結構強,20D站上MA20｜MA20走平翻揚｜MA5站上MA10｜接近20日高｜40D低點守住｜接近/站回MA60｜MA60不再下彎｜站回60D區間中上｜近5日量縮｜10D動能轉正｜扣分:20D漲幅過熱,平台壓縮後轉強，可優先觀察起漲/試單。,v266.57.7.1,7.0,B,續強品質中,回檔不破前低｜收盤守MA5｜回檔量縮｜MA5仍在MA10上｜仍站MA20｜10D動能維持｜扣分:20D漲幅偏熱,回檔承接尚可，若原策略入選，可優先觀察延續。,v266.57.7.1,ALPHA,0.35,0.75,114.155,46.0,最後後處理補寫：原分數+結構前置分*策略權重+續強品質*策略權重；不覆蓋原策略
2026-05-07,6279,胡連,TPEX,110.5,116.5,108.5,116.0,2509911.0,0.0,0.0,0.0,0.0790697674418605,0.1262135922330096,-0.0373443983402489,116.0,115.0,110.825,111.71666666666668,0.0229316798769897,2509911.0,1379085.85,1.8199816929453647,1.8199816929453647,116.5,102.0,120.0,102.0,0.1249999999989224,116.0,110.825,0.0446120689651326,0.0221351164397313,93.95495958936552,91.59299695809092,0,1.7011705811742388,0.873282775764755,0.8278878054094838,0,344862842.0,0.0,0.0,3.0,0.0,5.0,1.0,10.0,2756,True,291149676000.0,85.6,HIGH,高流動性,ALPHA,ALPHA Trend Momentum,106.0,WATCH,觀察,高流動性觀察,ALPHA高流動性強勢延續｜成交量/成交金額優先｜突破/趨勢確認｜高流動性｜v266.57.7.1：結構：平台壓縮後轉強，可優先觀察起漲/試單。｜續強：回檔承接尚可，若原策略入選，可優先觀察延續。,10.8,A,起漲結構強,20D站上MA20｜MA20走平翻揚｜MA5站上MA10｜接近20日高｜40D平台收斂｜短中均線糾結｜40D低點守住｜接近/站回MA60｜站回60D區間中上｜10D動能轉正,平台壓縮後轉強，可優先觀察起漲/試單。,v266.57.7.1,5.5,B,續強品質中,回檔不破前低｜收盤守MA5｜MA5仍在MA10上｜仍站MA20｜10D動能維持｜扣分:回檔量放大,回檔承接尚可，若原策略入選，可優先觀察延續。,v266.57.7.1,ALPHA,0.35,0.75,113.905,49.0,最後後處理補寫：原分數+結構前置分*策略權重+續強品質*策略權重；不覆蓋原策略
2026-05-07,5864,致和證,TPEX,30.85,31.2,30.45,31.2,4114142.0,0.0,0.0,0.0,0.2211350658180868,0.3333333550694999,0.3054393513801499,31.2,30.73,27.804999961853024,25.44583337783813,0.0429250542059285,4114142.0,3573094.35,1.1514227157197792,1.1514227157197792,31.2,23.5,31.2,22.200000762939453,0.2467948717869617,31.2,27.804999961853024,0.1088141037832743,0.0725168764956766,99.50504519553638,97.90922820808572,0,1.9150218934506464,1.5868752047545265,0.3281466886961199,0,259959386.0,0.0,0.0,3.0,0.0,5.0,2.0,10.0,2756,True,128361230399.99998,84.91,HIGH,高流動性,ALPHA,ALPHA Trend Momentum,106.0,WATCH,觀察,高流動性觀察,ALPHA高流動性強勢延續｜成交量/成交金額優先｜突破/趨勢確認｜高流動性｜v266.57.7.1：結構：平台壓縮後轉強，可優先觀察起漲/試單。｜續強：回檔承接尚可，若原策略入選，可優先觀察延續。,10.3,A,起漲結構強,20D站上MA20｜MA20走平翻揚｜MA5站上MA10｜接近20日高｜40D平台收斂｜40D低點守住｜接近/站回MA60｜MA60不再下彎｜站回60D區間中上｜10D動能轉正,平台壓縮後轉強，可優先觀察起漲/試單。,v266.57.7.1,6.7,B,續強品質中,回檔不破前低｜收盤守MA5｜MA5仍在MA10上｜仍站MA20｜10D動能維持,回檔承接尚可，若原策略入選，可優先觀察延續。,v266.57.7.1,ALPHA,0.35,0.75,114.63,44.0,最後後處理補寫：原分數+結構前置分*策略權重+續強品質*策略權重；不覆蓋原策略
2026-05-07,6881,潤德,TPEX,272.0,273.5,271.5,273.5,17441.0,0.0,0.0,0.0,0.0874751491053678,0.1419624217118997,0.212860310421286,273.5,271.45,260.075,241.025,0.0187813578097201,17441.0,16936.9,1.0297634159733462,1.0297634159733462,273.5,236.5,273.5,224.0,0.1352833638020648,273.5,260.075,0.0490859232173708,0.0358458627898602,99.84442153852356,99.36998371359223,0,9.50074190679237,8.720031097528699,0.7807108092636721,0,1142201.0,0.0,0.0,3.0,0.0,5.0,2.0,9.0,916,True,4770113500.0,25.54,HIGH,高流動性,ALPHA,ALPHA Trend Momentum,106.0,WATCH,觀察,高流動性觀察,ALPHA高流動性強勢延續｜成交量/成交金額優先｜突破/趨勢確認｜高流動性｜v266.57.7.1：結構：平台壓縮後轉強，可優先觀察起漲/試單。｜續強：回檔承接尚可，若原策略入選，可優先觀察延續。,11.8,A,起漲結構強,20D站上MA20｜MA20走平翻揚｜MA5站上MA10｜接近20日高｜40D平台收斂｜短中均線糾結｜40D低點守住｜接近/站回MA60｜MA60不再下彎｜站回60D區間中上｜10D動能轉正,平台壓縮後轉強，可優先觀察起漲/試單。,v266.57.7.1,6.7,B,續強品質中,回檔不破前低｜收盤守MA5｜MA5仍在MA10上｜仍站MA20｜10D動能維持,回檔承接尚可，若原策略入選，可優先觀察延續。,v266.57.7.1,ALPHA,0.35,0.75,115.155,40.0,最後後處理補寫：原分數+結構前置分*策略權重+續強品質*策略權重；不覆蓋原策略
2026-05-07,3260,威剛,TPEX,473.5,487.0,455.5,461.5,48526091.0,0.0,0.0,0.0,0.161006289308176,0.2609289617486339,0.2819444444444445,461.5,455.35,416.75,371.65833333333336,0.0471206545469355,48526091.0,37822512.1,1.2829949230157032,1.2829949230157032,487.0,346.0,525.0,253.0,0.3055254604543759,461.5,416.75,0.0969664138676122,0.0583455018727488,56.84713558377411,69.10886997695349,0,25.60591106927529,22.121178274067432,3.484732795207861,0,3361275713.0,0.0,0.0,3.0,0.0,5.0,2.0,10.0,2756,True,22394790996500.0,99.66,HIGH,高流動性,ALPHA,ALPHA Trend Momentum,104.0,BUY,買進,高流動性強勢買進,ALPHA高流動性強勢延續｜成交量/成交金額優先｜突破/趨勢確認｜高流動性｜v266.57.7.1：結構：平台壓縮後轉強，可優先觀察起漲/試單。｜續強：回檔承接尚可，若原策略入選，可優先觀察延續。,7.8,B,起漲結構中,20D站上MA20｜MA20走平翻揚｜MA5站上MA10｜40D低點守住｜接近/站回MA60｜MA60不再下彎｜站回60D區間中上｜10D動能轉正,平台壓縮後轉強，可優先觀察起漲/試單。,v266.57.7.1,6.7,B,續強品質中,回檔不破前低｜收盤守MA5｜MA5仍在MA10上｜仍站MA20｜10D動能維持,回檔承接尚可，若原策略入選，可優先觀察延續。,v266.57.7.1,ALPHA,0.35,0.75,111.755,56.0,最後後處理補寫：原分數+結構前置分*策略權重+續強品質*策略權重；不覆蓋原策略
2026-05-07,3707,漢磊,TPEX,77.6,80.3,72.6,73.1,66288966.0,0.0,0.0,0.0,0.2625215556743521,0.4561752766738332,0.204283345654114,73.1,71.36000007629393,63.74000007629394,58.217500025431306,0.0770831536644584,66288966.0,34455286.15,1.923912798501022,1.923912798501022,80.3,50.29999923706055,80.3,48.20000076293945,0.4103967272575794,73.1,63.74000007629394,0.1280437746043503,0.1017198173738646,49.75240562090939,63.66872149643245,0,5.026475017510308,4.005374381537386,1.0211006359729211,0,3345272828.0,0.0,0.0,3.0,0.0,5.0,1.0,9.0,2755,True,4845723414599.999,98.51,HIGH,高流動性,ALPHA,ALPHA Trend Momentum,104.0,BUY,買進,高流動性強勢買進,ALPHA高流動性強勢延續｜成交量/成交金額優先｜突破/趨勢確認｜高流動性｜v266.57.7.1：結構：有過熱或假突破壓力，避免追高。｜續強：續強品質不足或有假突破壓力，避免追高。,4.8,C,結構觀察,20D站上MA20｜MA20走平翻揚｜MA5站上MA10｜40D低點守住｜接近/站回MA60｜MA60不再下彎｜站回60D區間中上｜10D動能轉正｜扣分:單日爆量偏高、20D漲幅過熱,有過熱或假突破壓力，避免追高。,v266.57.7.1,4.3,C,續強觀察,回檔不破前低｜收盤守MA5｜MA5仍在MA10上｜仍站MA20｜10D動能維持｜扣分:回檔量放大、20D漲幅偏熱,續強品質不足或有假突破壓力，避免追高。,v266.57.7.1,ALPHA,0.35,0.75,108.905,60.0,最後後處理補寫：原分數+結構前置分*策略權重+續強品質*策略權重；不覆蓋原策略
2026-05-07,5351,鈺創,TPEX,81.0,81.5,78.3,78.5,43683341.0,0.0,0.0,0.0,0.1911987584578898,0.0812672403565133,0.2953795705708313,78.5,76.7599998474121,72.5,66.53166650136312,0.0717869166927878,43683341.0,29503888.25,1.4805960702484695,1.4805960702484695,81.5,59.5,87.9000015258789,48.0,0.2802547770664935,78.5,72.5,0.0764331210181346,0.034236810192522,58.03954083127412,71.13429451440513,0,3.053035790790588,2.4452473955073035,0.6077883952832845,0,3526370609.0,0.0,0.0,3.0,0.0,5.0,1.0,9.0,2756,True,3429142268500.0,97.77,HIGH,高流動性,ALPHA,ALPHA Trend Momentum,104.0,BUY,買進,高流動性強勢買進,ALPHA高流動性強勢延續｜成交量/成交金額優先｜突破/趨勢確認｜高流動性｜v266.57.7.1：結構：平台壓縮後轉強，可優先觀察起漲/試單。｜續強：回檔承接尚可，若原策略入選，可優先觀察延續。,12.0,A,起漲結構強,20D站上MA20｜MA20走平翻揚｜MA5站上MA10｜接近20日高｜短中均線糾結｜40D低點守住｜接近/站回MA60｜MA60不再下彎｜站回60D區間中上｜量縮後溫和放量｜10D動能轉正,平台壓縮後轉強，可優先觀察起漲/試單。,v266.57.7.1,6.7,B,續強品質中,回檔不破前低｜收盤守MA5｜MA5仍在MA10上｜仍站MA20｜10D動能維持,回檔承接尚可，若原策略入選，可優先觀察延續。,v266.57.7.1,ALPHA,0.35,0.75,113.225,50.0,最後後處理補寫：原分數+結構前置分*策略權重+續強品質*策略權重；不覆蓋原策略
2026-05-07,8064,東捷,TPEX,127.5,127.5,112.5,112.5,30156512.0,0.0,0.0,0.0,0.4686684365667126,0.4367815531965602,1.0270270270270272,112.5,109.6699996948242,94.42000045776368,70.02666683197022,0.0854076589188983,30156512.0,23896366.05,1.2619706250273146,1.2619706250273146,127.5,74.30000305175781,127.5,43.29999923706055,0.4728888617579493,112.5,94.42000045776368,0.1607111070406721,0.1303046599359569,47.09668528747364,62.28717869079166,0,12.20054518343214,10.99284938444232,1.2076957989898212,0,1794511782.0,0.0,0.0,3.0,0.0,5.0,2.0,10.0,2756,True,3392607600000.0,97.43,HIGH,高流動性,ALPHA,ALPHA Trend Momentum,104.0,BUY,買進,高流動性強勢買進,ALPHA高流動性強勢延續｜成交量/成交金額優先｜突破/趨勢確認｜高流動性｜v266.57.7.1：結構：平台壓縮後轉強，可優先觀察起漲/試單。｜續強：回檔承接尚可，若原策略入選，可優先觀察延續。,7.8,B,起漲結構中,20D站上MA20｜MA20走平翻揚｜MA5站上MA10｜40D低點守住｜接近/站回MA60｜MA60不再下彎｜站回60D區間中上｜10D動能轉正,平台壓縮後轉強，可優先觀察起漲/試單。,v266.57.7.1,6.7,B,續強品質中,回檔不破前低｜收盤守MA5｜MA5仍在MA10上｜仍站MA20｜10D動能維持,回檔承接尚可，若原策略入選，可優先觀察延續。,v266.57.7.1,ALPHA,0.35,0.75,111.755,56.0,最後後處理補寫：原分數+結構前置分*策略權重+續強品質*策略權重；不覆蓋原策略
2026-05-07,5425,台半,TPEX,68.9,70.9,67.2,68.5,21466238.0,0.0,0.0,0.0,0.1590524833938027,0.2059859316918,0.0148148148148148,68.5,67.47000007629394,63.80499973297119,60.62666657765706,0.049074465147744,21466238.0,13505676.25,1.5894234100273208,1.5894234100273208,70.9,56.29999923706055,70.9,51.79999923706055,0.2131386972660776,68.5,63.80499973297119,0.0685401498826316,0.0517596665994452,66.32355176217946,74.15170680218762,0,2.702382866760175,2.212520666263716,0.489862200496459,0,1682882202.0,0.0,0.0,3.0,0.0,5.0,1.0,9.0,2756,True,1470437303000.0,96.06,HIGH,高流動性,ALPHA,ALPHA Trend Momentum,104.0,BUY,買進,高流動性強勢買進,ALPHA高流動性強勢延續｜成交量/成交金額優先｜突破/趨勢確認｜高流動性｜v266.57.7.1：結構：平台壓縮後轉強，可優先觀察起漲/試單。｜續強：回檔承接尚可，若原策略入選，可優先觀察延續。,11.8,A,起漲結構強,20D站上MA20｜MA20走平翻揚｜MA5站上MA10｜接近20日高｜40D平台收斂｜短中均線糾結｜40D低點守住｜接近/站回MA60｜MA60不再下彎｜站回60D區間中上｜量縮後溫和放量｜10D動能轉正｜扣分:長上影壓力,平台壓縮後轉強，可優先觀察起漲/試單。,v266.57.7.1,5.2,B,續強品質中,回檔不破前低｜收盤守MA5｜MA5仍在MA10上｜仍站MA20｜10D動能維持｜扣分:長上影壓力,回檔承接尚可，若原策略入選，可優先觀察延續。,v266.57.7.1,ALPHA,0.35,0.75,112.03,55.0,最後後處理補寫：原分數+結構前置分*策略權重+續強品質*策略權重；不覆蓋原策略
2026-05-07,4973,廣穎,TPEX,92.5,96.4,91.7,91.7,12273947.0,0.0,0.0,0.0,0.1128640570619443,0.2861149519647776,0.7980392156862746,91.7,90.53999984741212,85.75500053405761,67.7791668065389,0.0501591133342612,12273947.0,9474268.85,1.2955033464139027,1.2955033464139027,96.4,74.0999984741211,98.1999969482422,39.79999923706055,0.24318431325666,91.7,85.75500053405761,0.0648309647314891,0.0657428661019647,49.86995459232879,65.2162085114919,0,5.866065343583088,6.018018169729675,-0.1519528261465872,0,527986991.0,0.0,0.0,3.0,0.0,5.0,1.0,9.0,2756,True,1125520939900.0,95.14,HIGH,高流動性,ALPHA,ALPHA Trend Momentum,104.0,BUY,買進,高流動性強勢買進,ALPHA高流動性強勢延續｜成交量/成交金額優先｜突破/趨勢確認｜高流動性｜v266.57.7.1：結構：平台壓縮後轉強，可優先觀察起漲/試單。｜續強：回檔承接尚可，若原策略入選，可優先觀察延續。,7.3,B,起漲結構中,20D站上MA20｜MA20走平翻揚｜MA5站上MA10｜短中均線糾結｜40D低點守住｜接近/站回MA60｜MA60不再下彎｜站回60D區間中上｜10D動能轉正｜扣分:長上影壓力,平台壓縮後轉強，可優先觀察起漲/試單。,v266.57.7.1,5.2,B,續強品質中,回檔不破前低｜收盤守MA5｜MA5仍在MA10上｜仍站MA20｜10D動能維持｜扣分:長上影壓力,回檔承接尚可，若原策略入選，可優先觀察延續。,v266.57.7.1,ALPHA,0.35,0.75,110.455,59.0,最後後處理補寫：原分數+結構前置分*策略權重+續強品質*策略權重；不覆蓋原策略
2026-05-07,8234,新漢,TPEX,77.7,78.4,72.9,74.0,5374693.0,0.0,0.0,0.0,0.1508553108533175,0.2416107700427465,-0.0339425395027845,74.0,72.82000007629395,67.35000038146973,66.375,0.0502722986776951,5374693.0,2933987.15,1.831873394537532,1.831873394537532,78.4,58.5,78.4,58.20000076293945,0.2689189189152849,74.0,67.35000038146973,0.0898648597086541,0.0553118191930509,55.205585575813046,65.72640226937278,0,2.9719112355987107,2.0815116425508684,0.8903995930478423,0,586222769.0,0.0,0.0,3.0,0.0,5.0,1.0,9.0,2756,True,397727282000.0,90.0,HIGH,高流動性,ALPHA,ALPHA Trend Momentum,104.0,BUY,買進,高流動性強勢買進,ALPHA高流動性強勢延續｜成交量/成交金額優先｜突破/趨勢確認｜高流動性｜v266.57.7.1：結構：平台壓縮後轉強，可優先觀察起漲/試單。｜續強：回檔承接尚可，若原策略入選，可優先觀察延續。,10.3,A,起漲結構強,20D站上MA20｜MA20走平翻揚｜MA5站上MA10｜40D平台收斂｜40D低點守住｜接近/站回MA60｜站回60D區間中上｜量縮後溫和放量｜10D動能轉正,平台壓縮後轉強，可優先觀察起漲/試單。,v266.57.7.1,5.5,B,續強品質中,回檔不破前低｜收盤守MA5｜MA5仍在MA10上｜仍站MA20｜10D動能維持｜扣分:回檔量放大,回檔承接尚可，若原策略入選，可優先觀察延續。,v266.57.7.1,ALPHA,0.35,0.75,111.73,58.0,最後後處理補寫：原分數+結構前置分*策略權重+續強品質*策略權重；不覆蓋原策略
2026-05-07,3402,漢科,TPEX,148.5,148.5,142.5,146.5,3524746.0,0.0,0.0,0.0,0.0615942028985507,0.1767068273092369,0.0892193308550186,146.5,145.5,137.625,130.45,0.0232499113918732,3524746.0,2333752.35,1.51033420491253,1.51033420491253,148.5,119.5,148.5,112.5,0.1979522184286829,146.5,137.625,0.0605802047777434,0.0519778329825953,79.83489266981081,84.2172703822408,0,5.614641733804518,4.8726960578267775,0.7419456759777407,0,269949237.0,0.0,0.0,3.0,0.0,5.0,1.0,10.0,2756,True,516375289000.0,89.09,HIGH,高流動性,ALPHA,ALPHA Trend Momentum,104.0,BUY,買進,高流動性強勢買進,ALPHA高流動性強勢延續｜成交量/成交金額優先｜突破/趨勢確認｜高流動性｜v266.57.7.1：結構：平台壓縮後轉強，可優先觀察起漲/試單。｜續強：回檔承接尚可，若原策略入選，可優先觀察延續。,11.8,A,起漲結構強,20D站上MA20｜MA20走平翻揚｜MA5站上MA10｜接近20日高｜40D平台收斂｜短中均線糾結｜40D低點守住｜接近/站回MA60｜MA60不再下彎｜站回60D區間中上｜10D動能轉正,平台壓縮後轉強，可優先觀察起漲/試單。,v266.57.7.1,6.7,B,續強品質中,回檔不破前低｜收盤守MA5｜MA5仍在MA10上｜仍站MA20｜10D動能維持,回檔承接尚可，若原策略入選，可優先觀察延續。,v266.57.7.1,ALPHA,0.35,0.75,113.155,51.0,最後後處理補寫：原分數+結構前置分*策略權重+續強品質*策略權重；不覆蓋原策略
2026-05-07,3580,友威科,TPEX,99.5,101.0,91.5,92.0,4113079.0,0.0,0.0,0.0,0.1810012605639934,0.1660329305548156,0.3529411764705883,92.0,90.7599998474121,86.47999992370606,75.20500043233235,0.0424266361449898,4113079.0,2863198.3,1.4365330546612851,1.4365330546612851,101.0,74.69999694824219,101.0,61.79999923706055,0.2858695983855646,92.0,86.47999992370606,0.0600000008286297,0.0565023517714774,43.796036218995695,55.99748272480738,0,4.67222230769957,4.427546126429472,0.2446761812700986,0,388787813.0,0.0,0.0,3.0,0.0,5.0,2.0,10.0,2756,True,378403268000.0,88.74,HIGH,高流動性,ALPHA,ALPHA Trend Momentum,104.0,BUY,買進,高流動性強勢買進,ALPHA高流動性強勢延續｜成交量/成交金額優先｜突破/趨勢確認｜高流動性｜v266.57.7.1：結構：平台壓縮後轉強，可優先觀察起漲/試單。｜續強：回檔承接尚可，若原策略入選，可優先觀察延續。,9.3,A,起漲結構強,20D站上MA20｜MA20走平翻揚｜MA5站上MA10｜短中均線糾結｜40D低點守住｜接近/站回MA60｜MA60不再下彎｜站回60D區間中上｜10D動能轉正,平台壓縮後轉強，可優先觀察起漲/試單。,v266.57.7.1,6.7,B,續強品質中,回檔不破前低｜收盤守MA5｜MA5仍在MA10上｜仍站MA20｜10D動能維持,回檔承接尚可，若原策略入選，可優先觀察延續。,v266.57.7.1,ALPHA,0.35,0.75,112.28,53.0,最後後處理補寫：原分數+結構前置分*策略權重+續強品質*策略權重；不覆蓋原策略
2026-05-07,4542,科嶠,TPEX,264.0,264.0,217.0,232.0,2300138.0,0.0,0.0,0.0,0.3809523809523809,0.3567251461988303,1.2634146341463413,232.0,226.25,199.75,171.30833333333334,0.078314891706007,2300138.0,1639588.9,1.4028748303919347,1.4028748303919347,264.0,163.0,264.0,97.0999984741211,0.4353448275843304,232.0,199.75,0.139008620689056,0.0936216808097803,54.75299772932019,60.40295648223598,0,18.09544149434558,14.98988983600782,3.10555165833776,0,93028767.0,0.0,0.0,3.0,0.0,5.0,2.0,10.0,2756,True,533632016000.0,87.03,HIGH,高流動性,ALPHA,ALPHA Trend Momentum,104.0,BUY,買進,高流動性強勢買進,ALPHA高流動性強勢延續｜成交量/成交金額優先｜突破/趨勢確認｜高流動性｜v266.57.7.1：結構：平台壓縮後轉強，可優先觀察起漲/試單。｜續強：回檔承接尚可，若原策略入選，可優先觀察延續。,9.8,A,起漲結構強,20D站上MA20｜MA20走平翻揚｜MA5站上MA10｜40D低點守住｜接近/站回MA60｜MA60不再下彎｜站回60D區間中上｜量縮後溫和放量｜10D動能轉正,平台壓縮後轉強，可優先觀察起漲/試單。,v266.57.7.1,6.7,B,續強品質中,回檔不破前低｜收盤守MA5｜MA5仍在MA10上｜仍站MA20｜10D動能維持,回檔承接尚可，若原策略入選，可優先觀察延續。,v266.57.7.1,ALPHA,0.35,0.75,112.455,52.0,最後後處理補寫：原分數+結構前置分*策略權重+續強品質*策略權重；不覆蓋原策略
