engine,signal_date,trade_date,exit_date,symbol,market,signal_close,mom_5d,mom_20d,std_5d,trade_close,exit_close,trade_ret,weight_engine,weight_portfolio,wret
A,2026-04-02,2026-04-07,2026-04-09,1477,TWSE,219.0,-0.1097560975609756,-0.2924071082390953,0.02405135045011011,218.5,222.5,0.01830663615560635,0.125,0.0375,0.0006864988558352381
A,2026-04-02,2026-04-07,2026-04-09,2342,TWSE,28.0,-0.09238249594813619,-0.07590759075907594,0.024630078913886952,28.7,29.35,0.022648083623693527,0.125,0.0375,0.0008493031358885072
A,2026-04-02,2026-04-07,2026-04-09,1457,TWSE,14.8,-0.09202453987730064,-0.0326797385620915,0.02993405460312336,15.15,15.35,0.013201320132013139,0.125,0.0375,0.0004950495049504927
A,2026-04-02,2026-04-07,2026-04-09,2072,TWSE,170.5,-0.09066666666666667,,0.02932502742116341,177.0,190.0,0.07344632768361592,0.125,0.0375,0.002754237288135597
A,2026-04-02,2026-04-07,2026-04-09,1514,TWSE,100.5,-0.0904977375565611,-0.14102564102564108,0.020713015114465428,100.0,103.0,0.030000000000000027,0.125,0.0375,0.001125000000000001
A,2026-04-07,2026-04-08,,1735,TWSE,22.25,-0.1834862385321101,0.06971153846153832,0.06418205423952819,22.75,,,0.125,0.0375,
A,2026-04-07,2026-04-08,,1809,TWSE,24.7,-0.130281690140845,-0.027559055118110187,0.028538584274483508,26.35,,,0.125,0.0375,
A,2026-04-07,2026-04-08,,1477,TWSE,218.5,-0.11538461538461542,-0.2905844155844156,0.022392427699664243,220.0,,,0.125,0.0375,
A,2026-04-07,2026-04-08,,2316,TWSE,92.6,-0.11387559808612446,-0.004301075268817289,0.0362692339534265,98.1,,,0.125,0.0375,
A,2026-04-07,2026-04-08,,2324,TWSE,26.85,-0.11239669421487597,-0.1462639109697933,0.03381002487471553,27.9,,,0.125,0.0375,
A,2026-04-07,2026-04-08,,1721,TWSE,16.5,-0.10569105691056913,-0.04069767441860461,0.027629358974138797,17.1,,,0.125,0.0375,
A,2026-04-07,2026-04-08,,1471,TWSE,11.8,-0.1026615969581749,-0.07086614173228334,0.030032615174557718,12.15,,,0.125,0.0375,
A,2026-04-07,2026-04-08,,1307,TWSE,31.0,-0.09224011713030744,-0.12056737588652477,0.03462375800698266,31.8,,,0.125,0.0375,
A,2026-04-08,2026-04-09,,1435,TWSE,14.75,-0.19398907103825136,-0.2908653846153847,0.047206378240125364,,,,0.125,0.0375,
A,2026-04-08,2026-04-09,,1735,TWSE,22.75,-0.13167938931297707,0.18489583333333348,0.06963818055518227,25.0,,,0.125,0.0375,
A,2026-04-08,2026-04-09,,1313,TWSE,11.8,-0.12267657992565051,-0.1127819548872181,0.03504403933984479,11.9,,,0.125,0.0375,
A,2026-04-08,2026-04-09,,1723,TWSE,78.1,-0.11950394588500568,0.15361890694239277,0.030763319988690023,77.2,,,0.125,0.0375,
A,2026-04-08,2026-04-09,,2243,TWSE,20.6,-0.10043668122270732,0.7835497835497836,0.05645742686057597,22.65,,,0.125,0.0375,
A,2026-04-08,2026-04-09,,1307,TWSE,31.8,-0.08620689655172409,-0.04216867469879526,0.03654687834018752,31.4,,,0.125,0.0375,
A,2026-04-08,2026-04-09,,2241,TWSE,28.0,-0.07284768211920523,-0.007092198581560294,0.03001340241053321,27.1,,,0.125,0.0375,
A,2026-04-08,2026-04-09,,1477,TWSE,220.0,-0.06581740976645434,-0.24786324786324787,0.021682350366467124,222.5,,,0.125,0.0375,
B,2026-02-09,2026-02-10,2026-02-26,1466,TWSE,17.25,0.1774744027303754,0.2321428571428572,0.03928107538505583,17.7,19.95,0.12711864406779672,0.3333333333333333,0.2333333333333333,0.029661016949152564
B,2026-02-09,2026-02-10,2026-02-26,1434,TWSE,17.75,0.06606606606606613,0.11635220125786172,0.024093594199448298,17.5,18.3,0.04571428571428582,0.3333333333333333,0.2333333333333333,0.01066666666666669
B,2026-02-09,2026-02-10,2026-02-26,1342,TWSE,102.0,0.09324758842443726,0.1050920910075841,0.013450349753468552,102.5,101.5,-0.009756097560975618,0.3333333333333333,0.2333333333333333,-0.002276422764227644
B,2026-02-10,2026-02-11,2026-03-02,2337,TWSE,89.6,0.05660377358490565,0.46405228758169925,0.06561674938976057,98.5,116.0,0.17766497461928932,0.3333333333333333,0.2333333333333333,0.041455160744500834
B,2026-02-10,2026-02-11,2026-03-02,2313,TWSE,183.0,0.06395348837209291,0.4409448818897639,0.042802897684521925,186.5,224.5,0.20375335120643423,0.3333333333333333,0.2333333333333333,0.04754244861483465
B,2026-02-10,2026-02-11,2026-03-02,1466,TWSE,17.7,0.20819112627986347,0.25978647686832734,0.03518897426215982,17.4,19.6,0.12643678160919558,0.3333333333333333,0.2333333333333333,0.0295019157088123
B,2026-02-11,2026-02-23,2026-03-03,2337,TWSE,98.5,0.16568047337278102,0.6174055829228244,0.07471401671081304,103.5,104.5,0.009661835748792313,0.25,0.175,0.0016908212560386548
B,2026-02-11,2026-02-23,2026-03-03,1303,TWSE,78.8,0.07945205479452055,0.26688102893890675,0.05952594121065916,83.6,85.0,0.01674641148325362,0.25,0.175,0.0029306220095693834
B,2026-02-11,2026-02-23,2026-03-03,1466,TWSE,17.4,0.17966101694915237,0.21678321678321666,0.04164096207296121,17.8,18.15,0.019662921348314377,0.25,0.175,0.003441011235955016
B,2026-02-11,2026-02-23,2026-03-03,2208,TWSE,23.5,0.10070257611241207,0.11374407582938373,0.024006612812024538,23.95,22.95,-0.04175365344467641,0.25,0.175,-0.007306889352818371
B,2026-02-23,2026-02-24,2026-03-04,2337,TWSE,103.5,0.1774744027303754,0.7221297836938436,0.07510334851253705,113.5,98.0,-0.13656387665198233,0.16666666666666666,0.11666666666666665,-0.015932452276064605
B,2026-02-23,2026-02-24,2026-03-04,2313,TWSE,205.0,0.1647727272727273,0.5471698113207548,0.048362853786296255,225.5,211.0,-0.06430155210643018,0.16666666666666666,0.11666666666666665,-0.007501847745750187
B,2026-02-23,2026-02-24,2026-03-04,1303,TWSE,83.6,0.12214765100671143,0.3186119873817035,0.06280489728781934,90.8,79.3,-0.12665198237885467,0.16666666666666666,0.11666666666666665,-0.014776064610866377
B,2026-02-23,2026-02-24,2026-03-04,1466,TWSE,17.8,0.17491749174917492,0.23611111111111116,0.04185844848818693,17.75,17.65,-0.005633802816901512,0.16666666666666666,0.11666666666666665,-0.0006572769953051763
B,2026-02-23,2026-02-24,2026-03-04,2103,TWSE,17.85,0.17049180327868863,0.16666666666666674,0.03992036218262712,19.6,19.0,-0.030612244897959218,0.16666666666666666,0.11666666666666665,-0.0035714285714285752
B,2026-02-23,2026-02-24,2026-03-04,2208,TWSE,23.95,0.14047619047619042,0.10879629629629628,0.013757298874537992,24.3,21.9,-0.09876543209876554,0.16666666666666666,0.11666666666666665,-0.011522633744855978
B,2026-02-24,2026-02-25,2026-03-05,2337,TWSE,113.5,0.40470297029702973,0.8336025848142166,0.04029867329552061,108.0,107.5,-0.00462962962962965,0.16666666666666666,0.11666666666666665,-0.0005401234567901258
B,2026-02-24,2026-02-25,2026-03-05,2367,TWSE,61.2,0.14392523364485976,0.6495956873315365,0.052486777011763554,58.7,69.9,0.19080068143100526,0.16666666666666666,0.11666666666666665,0.022260079500283945
B,2026-02-24,2026-02-25,2026-03-05,2313,TWSE,225.5,0.3110465116279071,0.5992907801418439,0.04473054372785182,209.5,205.0,-0.021479713603818618,0.16666666666666666,0.11666666666666665,-0.002505966587112172
B,2026-02-24,2026-02-25,2026-03-05,1303,TWSE,90.8,0.2353741496598638,0.30272596843615496,0.06339759816908808,94.9,82.4,-0.13171759747102207,0.16666666666666666,0.11666666666666665,-0.015367053038285908
B,2026-02-24,2026-02-25,2026-03-05,2103,TWSE,19.6,0.26860841423948245,0.26860841423948245,0.0470015687498487,20.8,19.1,-0.08173076923076916,0.16666666666666666,0.11666666666666665,-0.0095352564102564
B,2026-02-24,2026-02-25,2026-03-05,1466,TWSE,17.75,0.06606606606606613,0.24125874125874125,0.022071183281771354,18.15,18.1,-0.0027548209366389242,0.16666666666666666,0.11666666666666665,-0.0003213957759412078
B,2026-02-25,2026-02-26,2026-03-06,2337,TWSE,108.0,0.21621621621621623,0.6119402985074627,0.06248255605968929,110.0,102.5,-0.06818181818181823,0.16666666666666666,0.11666666666666665,-0.007954545454545459
B,2026-02-25,2026-02-26,2026-03-06,2367,TWSE,58.7,0.09719626168224305,0.6016371077762621,0.0605568183659545,64.5,69.0,0.06976744186046502,0.16666666666666666,0.11666666666666665,0.008139534883720918
B,2026-02-25,2026-02-26,2026-03-06,2313,TWSE,209.5,0.21449275362318843,0.47535211267605626,0.07119076797984748,204.5,203.0,-0.007334963325183352,0.16666666666666666,0.11666666666666665,-0.000855745721271391
B,2026-02-25,2026-02-26,2026-03-06,1802,TWSE,61.3,0.37598204264870927,0.46650717703349276,0.060213338215933124,61.1,59.1,-0.032733224222585955,0.16666666666666666,0.11666666666666665,-0.0038188761593016944
B,2026-02-25,2026-02-26,2026-03-06,2103,TWSE,20.8,0.2919254658385093,0.3729372937293729,0.047017723893059624,20.5,21.0,0.024390243902439046,0.16666666666666666,0.11666666666666665,0.0028455284552845552
B,2026-02-25,2026-02-26,2026-03-06,1303,TWSE,94.9,0.21666666666666679,0.28590785907859084,0.06276109328398104,91.8,82.3,-0.10348583877995643,0.16666666666666666,0.11666666666666665,-0.012073347857661582
B,2026-02-26,2026-03-02,2026-03-09,2367,TWSE,64.5,0.25,0.738544474393531,0.05947120765167222,70.9,62.1,-0.12411847672778564,0.16666666666666666,0.11666666666666665,-0.01448048895157499
B,2026-02-26,2026-03-02,2026-03-09,2337,TWSE,110.0,0.2276785714285714,0.4925373134328357,0.061383194393371206,116.0,92.3,-0.20431034482758625,0.16666666666666666,0.11666666666666665,-0.023836206896551727
B,2026-02-26,2026-03-02,2026-03-09,1466,TWSE,19.95,0.12711864406779672,0.3806228373702423,0.04484670522454252,19.6,16.8,-0.1428571428571429,0.16666666666666666,0.11666666666666665,-0.01666666666666667
B,2026-02-26,2026-03-02,2026-03-09,1802,TWSE,61.1,0.42757009345794406,0.32970620239390636,0.044326543552945866,67.2,53.2,-0.20833333333333337,0.16666666666666666,0.11666666666666665,-0.024305555555555556
B,2026-02-26,2026-03-02,2026-03-09,2103,TWSE,20.5,0.26543209876543217,0.3099041533546325,0.052751503570306904,18.9,21.25,0.12433862433862441,0.16666666666666666,0.11666666666666665,0.014506172839506181
B,2026-02-26,2026-03-02,2026-03-09,2355,TWSE,41.9,0.14013605442176869,0.18361581920903958,0.029052888340057186,42.9,40.55,-0.05477855477855487,0.16666666666666666,0.11666666666666665,-0.006390831390831401
B,2026-03-02,2026-03-03,2026-03-10,2367,TWSE,70.9,0.3504761904761906,0.8831341301460827,0.060539731355720765,72.4,63.1,-0.12845303867403324,0.16666666666666666,0.11666666666666665,-0.014986187845303877
B,2026-03-02,2026-03-03,2026-03-10,2313,TWSE,224.5,0.20375335120643423,0.5168918918918919,0.08190473842737292,224.5,191.0,-0.1492204899777283,0.16666666666666666,0.11666666666666665,-0.0174090571640683
B,2026-03-02,2026-03-03,2026-03-10,2337,TWSE,116.0,0.17766497461928932,0.5104166666666667,0.05399618933880802,104.5,90.7,-0.13205741626794254,0.16666666666666666,0.11666666666666665,-0.015406698564593294
B,2026-03-02,2026-03-03,2026-03-10,1471,TWSE,14.3,0.32407407407407396,0.415841584158416,0.03785866390994216,13.1,11.85,-0.09541984732824427,0.16666666666666666,0.11666666666666665,-0.011132315521628496
B,2026-03-02,2026-03-03,2026-03-10,1466,TWSE,19.6,0.12643678160919558,0.3564013840830451,0.04498630696510769,18.15,16.85,-0.07162534435261692,0.16666666666666666,0.11666666666666665,-0.008356290174471972
B,2026-03-02,2026-03-03,2026-03-10,1802,TWSE,67.2,0.42826780021253996,0.33069306930693076,0.04440213103569332,63.7,52.0,-0.18367346938775508,0.16666666666666666,0.11666666666666665,-0.021428571428571425
B,2026-03-03,2026-03-04,2026-03-11,2367,TWSE,72.4,0.29982046678635554,0.774509803921569,0.06348242803804997,71.0,69.2,-0.025352112676056304,0.16666666666666666,0.11666666666666665,-0.002957746478873235
B,2026-03-03,2026-03-04,2026-03-11,2313,TWSE,224.5,0.09512195121951228,0.5536332179930796,0.07590746398141367,211.0,204.0,-0.033175355450236976,0.16666666666666666,0.11666666666666665,-0.0038704581358609802
B,2026-03-03,2026-03-04,2026-03-11,1471,TWSE,13.1,0.17488789237668145,0.30348258706467646,0.07513247554138695,12.4,12.15,-0.020161290322580627,0.16666666666666666,0.11666666666666665,-0.002352150537634406
B,2026-03-03,2026-03-04,2026-03-11,2338,TWSE,53.9,0.45675675675675675,0.28639618138424816,0.046212305457054674,48.65,48.8,0.0030832476875641834,0.16666666666666666,0.11666666666666665,0.0003597122302158214
B,2026-03-03,2026-03-04,2026-03-11,2355,TWSE,43.1,0.07347447073474478,0.2209631728045327,0.024676675906567205,41.6,42.35,0.018028846153846256,0.16666666666666666,0.11666666666666665,0.0021033653846153962
B,2026-03-03,2026-03-04,2026-03-11,1313,TWSE,12.55,0.16203703703703698,0.20095693779904322,0.03993963678204621,12.8,12.3,-0.0390625,0.16666666666666666,0.11666666666666665,-0.004557291666666666
B,2026-03-04,2026-03-05,2026-03-12,2367,TWSE,71.0,0.16013071895424824,0.7705735660847879,0.06527319760574848,69.9,73.0,0.044349070100142995,0.2,0.13999999999999999,0.006208869814020019
B,2026-03-04,2026-03-05,2026-03-12,1313,TWSE,12.8,0.1636363636363638,0.2367149758454108,0.039834034060993284,12.3,12.5,0.016260162601625883,0.2,0.13999999999999999,0.002276422764227623
B,2026-03-04,2026-03-05,2026-03-12,1582,TWSE,81.4,0.16452074391988547,0.18486171761280934,0.022907196124279876,82.3,91.4,0.11057108140947758,0.2,0.13999999999999999,0.01547995139732686
B,2026-03-04,2026-03-05,2026-03-12,2254,TWSE,69.7,0.15588723051409636,0.17340067340067344,0.041136395696750885,71.2,68.4,-0.0393258426966292,0.2,0.13999999999999999,-0.005505617977528087
B,2026-03-04,2026-03-05,2026-03-12,1225,TWSE,32.25,0.10634648370497435,0.1276223776223775,0.043965700468416,31.5,32.8,0.04126984126984112,0.2,0.13999999999999999,0.005777777777777757
B,2026-03-05,2026-03-06,2026-03-13,2367,TWSE,69.9,0.19080068143100526,0.5850340136054422,0.05889056698279664,69.0,72.6,0.05217391304347818,0.2,0.13999999999999999,0.007304347826086945
B,2026-03-05,2026-03-06,2026-03-13,2338,TWSE,52.7,0.17765363128491618,0.31421446384039897,0.0861293997392733,52.8,50.0,-0.05303030303030298,0.2,0.13999999999999999,-0.0074242424242424165
B,2026-03-05,2026-03-06,2026-03-13,1582,TWSE,82.3,0.1757142857142857,0.21029411764705874,0.02000775407666577,90.5,90.3,-0.0022099447513812542,0.2,0.13999999999999999,-0.0003093922651933756
B,2026-03-05,2026-03-06,2026-03-13,2254,TWSE,71.2,0.15772357723577235,0.19463087248322153,0.04104283167493648,72.5,68.0,-0.06206896551724139,0.2,0.13999999999999999,-0.008689655172413794
B,2026-03-05,2026-03-06,2026-03-13,1313,TWSE,12.3,0.08849557522123885,0.17703349282296665,0.0510197421331187,13.5,12.55,-0.0703703703703703,0.2,0.13999999999999999,-0.009851851851851843
B,2026-03-06,2026-03-09,2026-03-16,2338,TWSE,52.8,0.07317073170731692,0.31506849315068486,0.07898491955705522,47.55,50.6,0.06414300736067302,0.16666666666666666,0.11666666666666665,0.007483350858745185
B,2026-03-06,2026-03-09,2026-03-16,1582,TWSE,90.5,0.24484181568088026,0.2891737891737891,0.03625428453060475,86.0,86.6,0.006976744186046435,0.16666666666666666,0.11666666666666665,0.0008139534883720841
B,2026-03-06,2026-03-09,2026-03-16,1735,TWSE,20.8,0.10344827586206895,0.23809523809523814,0.07980756203281493,19.2,26.1,0.3593750000000002,0.16666666666666666,0.11666666666666665,0.04192708333333336
B,2026-03-06,2026-03-09,2026-03-16,1313,TWSE,13.5,0.21076233183856496,0.2272727272727273,0.05762429393307034,13.3,12.5,-0.06015037593984962,0.16666666666666666,0.11666666666666665,-0.007017543859649122
B,2026-03-06,2026-03-09,2026-03-16,2254,TWSE,72.5,0.0724852071005917,0.2205387205387206,0.014474375183296187,69.2,69.0,-0.0028901734104046506,0.16666666666666666,0.11666666666666665,-0.00033718689788054255
B,2026-03-06,2026-03-09,2026-03-16,1310,TWSE,10.65,0.14516129032258052,0.16776315789473695,0.06539095390425707,11.55,11.75,0.017316017316017174,0.16666666666666666,0.11666666666666665,0.0020202020202020033
B,2026-03-09,2026-03-10,2026-03-17,2103,TWSE,21.25,0.12433862433862441,0.37096774193548376,0.04923384941844796,20.6,20.65,0.0024271844660193054,0.16666666666666666,0.11666666666666665,0.0002831715210355856
B,2026-03-09,2026-03-10,2026-03-17,1310,TWSE,11.55,0.27202643171806185,0.27342888643880925,0.0613280955280793,11.1,11.4,0.027027027027027195,0.16666666666666666,0.11666666666666665,0.0031531531531531726
B,2026-03-09,2026-03-10,2026-03-17,1309,TWSE,15.3,0.23886639676113375,0.22399999999999998,0.06528243985349959,14.0,15.8,0.12857142857142856,0.16666666666666666,0.11666666666666665,0.014999999999999998
B,2026-03-09,2026-03-10,2026-03-17,1225,TWSE,34.25,0.05061349693251538,0.1996497373029773,0.031320005523169256,32.05,31.0,-0.032761310452418035,0.16666666666666666,0.11666666666666665,-0.003822152886115437
B,2026-03-09,2026-03-10,2026-03-17,1582,TWSE,86.0,0.1436170212765957,0.18620689655172407,0.056454122538099484,85.9,94.5,0.10011641443538988,0.16666666666666666,0.11666666666666665,0.011680248350795485
B,2026-03-09,2026-03-10,2026-03-17,1313,TWSE,13.3,0.16157205240174677,0.17180616740088106,0.06283031285367174,12.45,12.55,0.008032128514056325,0.16666666666666666,0.11666666666666665,0.0009370816599732378
B,2026-03-10,2026-03-11,2026-03-18,1310,TWSE,11.1,0.11222444889779548,0.21046892039258447,0.0650827241169842,11.3,11.4,0.008849557522123908,0.5,0.35,0.0030973451327433676
B,2026-03-10,2026-03-11,2026-03-18,1582,TWSE,85.9,0.1214099216710185,0.20985915492957763,0.0579875874208344,87.5,94.0,0.07428571428571429,0.5,0.35,0.026
B,2026-03-11,2026-03-12,2026-03-19,1735,TWSE,20.9,0.12972972972972974,0.26283987915407847,0.0750401207346613,21.6,31.7,0.46759259259259256,0.16666666666666666,0.11666666666666665,0.05455246913580246
B,2026-03-11,2026-03-12,2026-03-19,1582,TWSE,87.5,0.07493857493857492,0.2535816618911175,0.053944209185904,91.4,92.7,0.01422319474835887,0.16666666666666666,0.11666666666666665,0.001659372720641868
B,2026-03-11,2026-03-12,2026-03-19,1310,TWSE,11.3,0.17463617463617487,0.24724061810154518,0.056739416168519276,11.75,11.85,0.008510638297872353,0.16666666666666666,0.11666666666666665,0.000992907801418441
B,2026-03-11,2026-03-12,2026-03-19,2243,TWSE,13.95,0.18220338983050843,0.21834061135371186,0.05994123602791108,15.3,19.7,0.2875816993464051,0.16666666666666666,0.11666666666666665,0.03355119825708059
B,2026-03-11,2026-03-12,2026-03-19,2387,TWSE,44.0,0.05515587529976007,0.1548556430446193,0.023373000439815713,43.85,45.05,0.0273660205245152,0.16666666666666666,0.11666666666666665,0.003192702394526773
B,2026-03-11,2026-03-12,2026-03-19,1727,TWSE,50.3,0.08172043010752672,0.1380090497737556,0.050551250106834054,55.3,54.7,-0.010849909584086714,0.16666666666666666,0.11666666666666665,-0.0012658227848101166
B,2026-03-12,2026-03-13,2026-03-20,2103,TWSE,20.85,0.09162303664921456,0.36721311475409846,0.05097448234682701,21.7,20.65,-0.048387096774193616,0.16666666666666666,0.11666666666666665,-0.005645161290322588
B,2026-03-12,2026-03-13,2026-03-20,2243,TWSE,15.3,0.2803347280334729,0.3480176211453745,0.06365318289681314,15.6,19.5,0.25,0.16666666666666666,0.11666666666666665,0.029166666666666664
B,2026-03-12,2026-03-13,2026-03-20,1582,TWSE,91.4,0.11057108140947758,0.34411764705882364,0.055290535342608055,90.3,88.2,-0.023255813953488302,0.16666666666666666,0.11666666666666665,-0.002713178294573635
B,2026-03-12,2026-03-13,2026-03-20,1735,TWSE,21.6,0.13984168865435365,0.33746130030959764,0.07507278922753957,23.75,28.95,0.21894736842105256,0.16666666666666666,0.11666666666666665,0.025543859649122796
B,2026-03-12,2026-03-13,2026-03-20,1310,TWSE,11.75,0.21134020618556715,0.31874298540965196,0.05489863088591824,11.85,12.25,0.03375527426160341,0.16666666666666666,0.11666666666666665,0.003938115330520397
B,2026-03-12,2026-03-13,2026-03-20,1727,TWSE,55.3,0.14020618556701026,0.27419354838709675,0.06268530463640973,60.8,53.4,-0.12171052631578949,0.16666666666666666,0.11666666666666665,-0.014199561403508773
B,2026-03-13,2026-03-16,2026-03-23,2367,TWSE,72.6,0.05217391304347818,0.47560975609756073,0.07395316153384399,74.0,71.3,-0.03648648648648656,0.16666666666666666,0.11666666666666665,-0.0042567567567567645
B,2026-03-13,2026-03-16,2026-03-23,1727,TWSE,60.8,0.28,0.47037484885126957,0.062347104196006684,55.3,52.1,-0.05786618444846281,0.16666666666666666,0.11666666666666665,-0.0067510548523206605
B,2026-03-13,2026-03-16,2026-03-23,1735,TWSE,23.75,0.14182692307692313,0.40949554896142426,0.075514792650187,26.1,27.05,0.036398467432950055,0.16666666666666666,0.11666666666666665,0.004246487867177506
B,2026-03-13,2026-03-16,2026-03-23,2243,TWSE,15.6,0.31092436974789917,0.3744493392070485,0.059108285303927,17.15,19.0,0.10787172011661816,0.16666666666666666,0.11666666666666665,0.012585034013605452
B,2026-03-13,2026-03-16,2026-03-23,1310,TWSE,11.85,0.11267605633802802,0.3389830508474576,0.04510581192447552,11.75,11.6,-0.012765957446808529,0.16666666666666666,0.11666666666666665,-0.0014893617021276616
B,2026-03-13,2026-03-16,2026-03-23,1309,TWSE,15.3,0.09677419354838723,0.3246753246753247,0.07825890225532842,16.3,19.9,0.2208588957055213,0.16666666666666666,0.11666666666666665,0.02576687116564415
B,2026-03-16,2026-03-17,2026-03-24,2243,TWSE,17.15,0.48484848484848464,0.5176991150442476,0.03531286800034573,18.85,19.35,0.02652519893899208,0.16666666666666666,0.11666666666666665,0.003094606542882409
B,2026-03-16,2026-03-17,2026-03-24,1735,TWSE,26.1,0.3593750000000002,0.41081081081081083,0.05061679715929063,28.7,26.85,-0.06445993031358876,0.16666666666666666,0.11666666666666665,-0.0075203252032520216
B,2026-03-16,2026-03-17,2026-03-24,2337,TWSE,119.0,0.28927410617551463,0.40828402366863914,0.060097641936529216,130.5,136.5,0.04597701149425282,0.16666666666666666,0.11666666666666665,0.005363984674329495
B,2026-03-16,2026-03-17,2026-03-24,1309,TWSE,16.3,0.065359477124183,0.3872340425531915,0.07164358508144086,15.8,20.0,0.26582278481012644,0.16666666666666666,0.11666666666666665,0.031012658227848083
B,2026-03-16,2026-03-17,2026-03-24,2367,TWSE,74.0,0.19162640901771333,0.3678373382624769,0.0401067914775372,76.8,68.3,-0.11067708333333337,0.16666666666666666,0.11666666666666665,-0.012912326388888892
B,2026-03-16,2026-03-17,2026-03-24,2338,TWSE,50.6,0.06414300736067302,0.3159947984395317,0.058524585566460216,51.0,46.05,-0.09705882352941186,0.16666666666666666,0.11666666666666665,-0.011323529411764717
B,2026-03-17,2026-03-18,2026-03-25,1735,TWSE,28.7,0.5105263157894737,0.6353276353276351,0.029533032212267458,31.45,26.4,-0.16057233704292528,0.16666666666666666,0.11666666666666665,-0.018733439321674615
B,2026-03-17,2026-03-18,2026-03-25,2243,TWSE,18.85,0.48425196850393726,0.6111111111111114,0.035260779673014324,20.5,20.75,0.012195121951219523,0.16666666666666666,0.11666666666666665,0.0014227642276422776
B,2026-03-17,2026-03-18,2026-03-25,2337,TWSE,130.5,0.4388092613009922,0.48464163822525586,0.046603259065795016,143.5,142.0,-0.010452961672473893,0.16666666666666666,0.11666666666666665,-0.001219512195121954
B,2026-03-17,2026-03-18,2026-03-25,1582,TWSE,94.5,0.10011641443538988,0.3979289940828403,0.051044684392698776,94.0,84.6,-0.10000000000000009,0.16666666666666666,0.11666666666666665,-0.011666666666666676
B,2026-03-17,2026-03-18,2026-03-25,2338,TWSE,51.0,0.14864864864864868,0.3783783783783783,0.03943145491194298,56.1,48.8,-0.13012477718360083,0.16666666666666666,0.11666666666666665,-0.015181224004753429
B,2026-03-17,2026-03-18,2026-03-25,2313,TWSE,236.5,0.23821989528795817,0.34375,0.03705044792864955,230.0,230.0,0.0,0.16666666666666666,0.11666666666666665,0.0
B,2026-03-18,2026-03-19,2026-03-26,1735,TWSE,31.45,0.5047846889952154,0.8832335329341319,0.02910489094785308,31.7,26.8,-0.1545741324921135,0.16666666666666666,0.11666666666666665,-0.01803364879074657
B,2026-03-18,2026-03-19,2026-03-26,2337,TWSE,143.5,0.4393179538615848,0.7759900990099011,0.04665132586574558,157.0,128.0,-0.1847133757961783,0.16666666666666666,0.11666666666666665,-0.021549893842887465
B,2026-03-18,2026-03-19,2026-03-26,2243,TWSE,20.5,0.46953405017921157,0.767241379310345,0.034368344914672916,19.7,20.65,0.048223350253806974,0.16666666666666666,0.11666666666666665,0.005626057529610813
B,2026-03-18,2026-03-19,2026-03-26,2338,TWSE,56.1,0.14959016393442637,0.5802816901408452,0.039833626693074865,53.5,46.3,-0.1345794392523365,0.16666666666666666,0.11666666666666665,-0.015700934579439257
B,2026-03-18,2026-03-19,2026-03-26,2367,TWSE,76.0,0.09826589595375723,0.42056074766355134,0.027879355647761624,72.1,75.3,0.04438280166435504,0.16666666666666666,0.11666666666666665,0.005177993527508088
B,2026-03-18,2026-03-19,2026-03-26,1582,TWSE,94.0,0.07428571428571429,0.3946587537091988,0.052342836476327315,92.7,93.0,0.003236245954692629,0.16666666666666666,0.11666666666666665,0.0003775620280474734
B,2026-03-19,2026-03-20,2026-03-27,1735,TWSE,31.7,0.46759259259259256,0.8376811594202898,0.04051661495309155,28.95,27.25,-0.05872193436960271,0.16666666666666666,0.11666666666666665,-0.006850892343120316
B,2026-03-19,2026-03-20,2026-03-27,2337,TWSE,157.0,0.5858585858585859,0.7680180180180181,0.0019943537941101886,160.0,125.0,-0.21875,0.16666666666666666,0.11666666666666665,-0.02552083333333333
B,2026-03-19,2026-03-20,2026-03-27,2243,TWSE,19.7,0.2875816993464051,0.7056277056277054,0.06134381504684689,19.5,20.85,0.0692307692307692,0.16666666666666666,0.11666666666666665,0.008076923076923074
B,2026-03-19,2026-03-20,2026-03-27,2338,TWSE,53.5,0.08080808080808088,0.539568345323741,0.0525752922218628,50.6,47.0,-0.07114624505928857,0.16666666666666666,0.11666666666666665,-0.008300395256916998
B,2026-03-19,2026-03-20,2026-03-27,2399,TWSE,33.85,0.29445506692160617,0.5386363636363638,0.04348584763461222,37.2,31.0,-0.16666666666666674,0.16666666666666666,0.11666666666666665,-0.01944444444444445
B,2026-03-19,2026-03-20,2026-03-27,1809,TWSE,32.5,0.29224652087475156,0.4192139737991267,0.054444357483443985,32.45,28.4,-0.12480739599383683,0.16666666666666666,0.11666666666666665,-0.014560862865947629
B,2026-03-20,2026-03-23,2026-03-30,2337,TWSE,160.0,0.4746543778801844,0.7857142857142858,0.03478961391878914,148.5,128.0,-0.13804713804713808,0.16666666666666666,0.11666666666666665,-0.016105499438832774
B,2026-03-20,2026-03-23,2026-03-30,2399,TWSE,37.2,0.41714285714285726,0.6909090909090911,0.03645971001554361,34.3,30.55,-0.10932944606413986,0.16666666666666666,0.11666666666666665,-0.012755102040816315
B,2026-03-20,2026-03-23,2026-03-30,2243,TWSE,19.5,0.25,0.6738197424892702,0.06664711955137091,19.0,22.9,0.20526315789473681,0.16666666666666666,0.11666666666666665,0.023947368421052627
