stock_id,strategy_lane,entry_type,entry_note,timing_score,close,ma5,ma10,ma20,ma60,atr20_pct,mom5,mom20,volume_ratio20,ma_compression,near_20d_high,pullback_to_ma20,reversal_signal,breakout_signal,trigger_event_score_v26662,trigger_event_reason_v26662,trigger_event_label_v26662,trigger_action_hint_v26662,trigger_adjusted_score_v26662,trigger_rank_v26662,trigger_patch_version,trigger_updated_at,first_trigger_score_v26663,first_trigger_reason_v26663,first_trigger_label_v26663,first_trigger_rank_v26663,turn_event_score_v26664_1,turn_event_label_v26664_1,turn_event_reason_v26664_1,turn_first_rank_v26664_1
4995,PRE,WAIT,PRE 條件未完整，僅保留觀察,65,44.2,44.2,44.2,43.25,41.67,0.0278,0.0,0.0676,1.649,0.0214,True,True,False,True,0.0,,無事件,等待下一次確認。,0.0,429,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,65,20,NONE,MA20剛站回,83
6560,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,75,39.8,39.8,39.8,39.25,40.51,0.0404,0.0,0.0474,1.4461,0.0137,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,406,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,98,20,NONE,MA20剛站回,84
6732,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,75,164.0,164.0,164.0,159.6,161.86,0.0434,0.0,0.0861,1.3267,0.0268,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,404,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,99,20,NONE,MA20剛站回,85
6870,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,75,188.0,188.0,188.0,187.6,189.51,0.041,0.0,-0.0131,1.1329,0.0021,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,403,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,100,20,NONE,MA20剛站回,86
6874,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,75,93.4,93.4,93.4,90.99,82.4,0.0471,0.0,0.0602,1.3064,0.0257,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,402,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,101,20,NONE,MA20剛站回,87
8034,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,75,25.35,25.35,25.35,25.24,25.0,0.0537,0.0,0.0368,1.439,0.0041,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,401,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,102,20,NONE,MA20剛站回,88
4192,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,20.5,20.5,20.5,20.27,20.79,0.0332,0.0,0.0024,1.3475,0.0113,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,124,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,103,20,NONE,MA20剛站回,89
4523,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,31.0,31.0,31.0,30.73,31.03,0.0217,0.0,0.0438,0.754,0.0087,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,121,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,104,20,NONE,MA20剛站回,90
3078,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,57.5,57.5,57.5,57.04,58.64,0.0308,0.0,0.0512,1.1197,0.0081,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,114,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,105,20,NONE,MA20剛站回,91
3118,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,33.8,33.8,33.8,33.65,33.38,0.0072,0.0,0.0075,1.0367,0.0044,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,113,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,106,20,NONE,MA20剛站回,92
8071,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,75,16.75,16.75,16.75,16.57,16.69,0.0369,0.0,0.0669,1.2882,0.0104,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,400,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,107,20,NONE,MA20剛站回,93
8089,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,75,21.75,21.75,21.75,21.73,23.66,0.0445,0.0,-0.0114,1.3305,0.0011,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,399,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,108,20,NONE,MA20剛站回,94
8096,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,75,95.9,95.9,95.9,94.65,83.69,0.0608,0.0,0.0063,0.8532,0.013,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,397,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,109,20,NONE,MA20剛站回,95
1513,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,70,158.0,153.4,152.25,152.07,157.62,0.0264,0.0604,0.0934,3.1793,0.0047,False,False,False,False,0.0,,無事件,等待下一次確認。,0.0,395,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,110,20,NONE,MA20剛站回,96
1810,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,70,18.5,17.87,17.89,17.83,18.06,0.0346,0.0602,0.0914,2.4703,0.0026,False,False,False,False,0.0,,無事件,等待下一次確認。,0.0,391,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,111,20,NONE,MA20剛站回,97
3402,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,75,139.0,139.0,139.0,134.95,129.45,0.0442,0.0,0.112,1.1363,0.0291,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,390,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,112,20,NONE,MA20剛站回,98
2073,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,26.9,26.9,26.9,26.76,26.72,0.0067,0.0,0.017,0.8365,0.0051,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,85,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,81,20,NONE,MA20剛站回,99
4541,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,75,47.95,47.95,47.95,47.89,44.45,0.0516,0.0,0.0715,1.0842,0.0013,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,388,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,114,20,NONE,MA20剛站回,100
4549,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,75,101.5,101.5,101.5,100.98,98.07,0.0487,0.0,0.0518,1.474,0.0051,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,387,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,115,20,NONE,MA20剛站回,101
4923,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,75,35.6,35.6,35.6,35.26,34.06,0.0374,0.0,0.0042,1.0666,0.0096,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,386,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,116,20,NONE,MA20剛站回,102
5302,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,75,11.8,11.8,11.8,11.48,11.48,0.0528,0.0,0.0776,0.9203,0.0273,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,385,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,117,20,NONE,MA20剛站回,103
4904,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,95.9,95.22,95.44,95.43,93.34,0.0187,0.0159,0.0279,1.3632,0.0011,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,143,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,118,20,NONE,MA20剛站回,104
4938,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,84.4,82.86,83.31,81.92,76.34,0.0241,0.0206,0.0834,0.8584,0.0137,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,141,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,119,20,NONE,MA20剛站回,105
4953,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,121.0,121.0,121.0,120.85,116.77,0.0335,0.0,0.0431,1.1006,0.0012,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,139,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,120,20,NONE,MA20剛站回,106
3570,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,166.5,166.5,166.5,165.05,169.78,0.0167,0.0,-0.003,0.9992,0.0087,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,133,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,121,20,NONE,MA20剛站回,107
3622,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,56.4,55.98,55.62,55.79,58.61,0.0236,0.0236,0.0036,1.3992,0.0032,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,132,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,122,20,NONE,MA20剛站回,108
5309,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,75,63.8,63.8,63.8,61.64,61.66,0.07,0.0,0.1312,1.3539,0.0338,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,384,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,123,20,NONE,MA20剛站回,109
5438,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,75,19.5,19.5,19.5,19.31,20.18,0.0374,0.0,0.0263,1.1142,0.0096,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,383,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,124,20,NONE,MA20剛站回,110
5455,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,75,25.8,25.8,25.8,25.44,25.57,0.0495,0.0,0.084,1.3823,0.014,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,382,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,125,20,NONE,MA20剛站回,111
5460,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,75,15.05,15.05,15.05,15.03,14.98,0.0417,0.0,0.0238,1.0143,0.0015,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,381,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,126,20,NONE,MA20剛站回,112
6146,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,75,217.5,217.5,217.5,217.07,200.72,0.0364,0.0,0.0794,0.9158,0.002,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,380,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,127,20,NONE,MA20剛站回,113
6411,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,75,79.8,79.8,79.8,79.23,79.21,0.0395,0.0,0.014,1.2967,0.0071,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,379,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,128,20,NONE,MA20剛站回,114
1341,PRE,WAIT,PRE 條件未完整，僅保留觀察,65,62.1,61.38,61.14,60.63,59.71,0.0143,0.018,0.0455,3.2235,0.0101,True,True,False,True,0.0,,無事件,等待下一次確認。,0.0,407,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,97,20,NONE,MA20剛站回,115
6494,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,75,55.8,55.8,55.8,55.05,48.23,0.0657,0.0,0.1341,1.3672,0.0135,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,377,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,130,20,NONE,MA20剛站回,116
6509,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,75,44.65,44.65,44.65,44.46,42.24,0.0597,0.0,-0.055,1.4191,0.0042,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,376,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,131,20,NONE,MA20剛站回,117
6546,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,75,70.0,70.0,70.0,69.98,70.89,0.0589,0.0,0.0043,1.2678,0.0003,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,375,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,132,20,NONE,MA20剛站回,118
1563,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,75,43.9,42.33,42.05,42.16,42.74,0.0267,0.08,0.0655,1.3243,0.0032,True,False,False,True,0.0,,無事件,等待下一次確認。,0.0,369,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,133,20,NONE,MA20剛站回,119
6023,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,100.0,100.0,100.0,99.6,96.79,0.0188,0.0,0.0183,1.4883,0.004,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,157,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,134,20,NONE,MA20剛站回,120
6111,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,48.45,48.45,48.45,47.86,44.83,0.0347,0.0,0.0999,0.7804,0.0121,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,155,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,135,20,NONE,MA20剛站回,121
6170,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,51.9,51.9,51.9,51.57,50.53,0.0107,0.0,0.0137,0.9212,0.0064,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,153,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,136,20,NONE,MA20剛站回,122
6177,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,46.8,45.9,45.64,45.93,46.82,0.0206,0.04,-0.0158,1.3899,0.0034,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,152,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,137,20,NONE,MA20剛站回,123
4554,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,30.45,30.45,30.45,30.14,28.36,0.0238,0.0,0.05,1.0061,0.0103,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,150,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,138,20,NONE,MA20剛站回,124
4572,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,148.0,146.9,146.75,145.55,145.05,0.0172,0.0172,0.0609,1.049,0.0086,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,149,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,139,20,NONE,MA20剛站回,125
4580,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,82.1,82.1,82.1,81.05,80.78,0.0127,0.0,0.0288,1.1166,0.0127,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,148,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,140,20,NONE,MA20剛站回,126
4746,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,54.3,54.6,53.81,53.35,54.72,0.0308,-0.0234,-0.0018,0.9371,0.0157,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,146,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,141,20,NONE,MA20剛站回,127
2027,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,75,39.6,38.51,37.64,37.71,37.47,0.023,0.0407,0.0394,1.4357,0.011,True,False,False,True,0.0,,無事件,等待下一次確認。,0.0,368,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,142,20,NONE,MA20剛站回,128
2438,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,75,22.6,22.73,22.65,22.16,22.03,0.0417,0.0089,0.0343,1.0044,0.0235,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,367,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,143,20,NONE,MA20剛站回,129
2603,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,75,211.5,206.9,203.85,202.4,201.5,0.0173,0.0575,0.0419,1.2195,0.0141,True,False,False,True,0.0,,無事件,等待下一次確認。,0.0,366,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,144,20,NONE,MA20剛站回,130
3706,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,75,86.2,83.82,83.21,82.77,80.49,0.0306,0.0512,0.1509,1.3254,0.0086,True,False,False,True,0.0,,無事件,等待下一次確認。,0.0,389,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,113,20,NONE,MA20剛站回,131
3025,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,75,63.3,61.82,61.49,62.75,61.43,0.04,0.0343,0.0144,1.4096,0.0172,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,364,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,146,20,NONE,MA20剛站回,132
3176,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,75,33.05,33.05,33.05,32.01,31.61,0.0443,0.0,0.0328,1.0187,0.0315,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,363,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,147,20,NONE,MA20剛站回,133
3265,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,75,179.0,179.0,179.0,175.45,151.62,0.0658,0.0,0.0982,0.8791,0.0198,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,361,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,148,20,NONE,MA20剛站回,134
7718,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,49.15,49.15,49.15,48.58,47.19,0.0186,0.0,0.0304,0.5689,0.0115,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,357,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,149,20,NONE,MA20剛站回,135
7732,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,35.85,36.02,35.8,35.4,36.39,0.0315,0.0127,0.0513,0.4223,0.0143,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,356,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,150,20,NONE,MA20剛站回,136
6556,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,69.3,69.3,69.3,69.05,67.82,0.0151,0.0,0.0058,1.0787,0.0036,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,176,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,151,20,NONE,MA20剛站回,137
6569,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,100.5,100.5,100.5,100.3,98.37,0.03,0.0,0.0,1.4508,0.002,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,174,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,152,20,NONE,MA20剛站回,138
6598,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,22.5,22.21,22.08,22.3,23.6,0.0321,0.0274,-0.0022,1.1232,0.007,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,173,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,153,20,NONE,MA20剛站回,139
6654,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,89.6,89.6,89.6,88.73,90.66,0.0266,0.0,0.0045,0.8135,0.0098,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,169,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,154,20,NONE,MA20剛站回,140
5511,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,70.8,70.8,70.8,70.75,70.68,0.0143,0.0,-0.038,0.81,0.0007,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,164,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,155,20,NONE,MA20剛站回,141
5530,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,45.25,45.25,45.25,44.91,47.81,0.0326,0.0,-0.0109,0.9774,0.0075,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,162,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,156,20,NONE,MA20剛站回,142
5609,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,79.6,79.6,79.6,79.48,79.02,0.009,0.0,0.0051,1.0578,0.0015,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,161,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,157,20,NONE,MA20剛站回,143
8477,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,13.65,13.65,13.65,13.55,13.45,0.0205,0.0,0.0037,0.6835,0.0073,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,351,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,158,20,NONE,MA20剛站回,144
8940,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,18.3,17.84,17.41,17.71,18.8,0.0342,0.0578,-0.0081,2.8887,0.0119,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,348,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,159,20,NONE,MA20剛站回,145
9103,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,4.86,4.7,4.71,4.84,5.18,0.0241,0.0497,-0.0395,2.5443,0.0266,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,347,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,160,20,NONE,MA20剛站回,146
6485,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,75,82.6,82.6,82.6,80.93,84.68,0.0669,0.0,0.0496,1.2645,0.0202,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,378,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,129,20,NONE,MA20剛站回,147
6472,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,419.0,412.8,411.65,414.05,470.57,0.0314,0.027,-0.0024,2.2601,0.0044,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,338,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,162,20,NONE,MA20剛站回,148
6794,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,83.3,82.08,81.46,81.69,83.27,0.0309,0.0208,0.0036,1.1977,0.0037,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,191,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,163,20,NONE,MA20剛站回,149
6803,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,289.5,289.5,289.5,289.43,293.13,0.0081,0.0,-0.0034,1.3333,0.0003,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,190,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,164,20,NONE,MA20剛站回,150
6841,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,61.6,61.6,61.6,60.21,61.46,0.0235,0.0,0.0458,0.8541,0.0226,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,189,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,165,20,NONE,MA20剛站回,151
6844,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,100,64.0,64.0,64.0,63.41,64.26,0.0125,0.0,0.0031,1.3512,0.0092,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,188,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,166,20,NONE,MA20剛站回,152
6527,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,71.8,71.8,71.8,71.02,72.76,0.0192,0.0,-0.0083,0.7077,0.0109,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,335,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,167,20,NONE,MA20剛站回,153
6790,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,40.05,39.85,39.73,40.03,39.63,0.0106,0.0126,-0.0087,0.6656,0.0061,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,332,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,168,20,NONE,MA20剛站回,154
6988,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,14.5,13.91,13.97,14.4,15.63,0.034,0.0357,-0.0203,2.698,0.0316,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,328,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,169,20,NONE,MA20剛站回,155
7584,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,33.25,33.25,33.25,33.02,34.66,0.0216,0.0,-0.0134,0.479,0.0069,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,327,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,170,20,NONE,MA20剛站回,156
4987,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,81.5,81.5,81.5,81.47,81.06,0.0013,0.0,0.0012,0.7018,0.0004,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,326,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,171,20,NONE,MA20剛站回,157
5007,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,58.0,57.92,58.02,57.7,57.75,0.0166,-0.0017,0.0488,0.68,0.0046,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,325,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,172,20,NONE,MA20剛站回,158
5215,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,38.35,38.03,37.94,37.86,37.91,0.0205,0.0254,0.0492,2.1087,0.0033,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,324,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,173,20,NONE,MA20剛站回,159
5519,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,33.1,32.77,32.73,32.95,32.62,0.0139,0.0264,-0.0015,0.6855,0.006,True,True,False,False,0.0,,無事件,等待下一次確認。,0.0,319,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,174,20,NONE,MA20剛站回,160
5543,PRE,WAIT,PRE 佈局型：等待突破確認，小倉觀察，不主動重倉,80,29.3,29.3,29.3,28.42,27.76,0.035,0.0,0.0752,0.7494,0.03,False,True,False,False,0.0,,無事件,等待下一次確認。,0.0,317,v266.62,2026-05-09 00:25:51,10.0,第一次站上MA20,NONE,175,20,NONE,MA20剛站回,161
